Packet_Number,Current_Time,IP_Address,IP_Address_Norm,Source_Port,Packet_Length,Packet_Checksum,DF,MF,Day,Month,Hour,Minute,Second,Day_of_Year,CPU_Percent,CPU_Times_Percent_User,CPU_Times_Percent_Sys,CPU_Times_Percent_Idle,CPU_Stats_CTX_Switches,CPU_Stats_Interrupts,CPU_Stats_Soft_Interrupts,CPU_Stats_Syscalls,Virtual_Memory,Disk_Usage,Disk_IO_Counters_Read_Count,Disk_IO_Counters_Write_Count,Disk_IO_Counters_Read_Bytes,Disk_IO_Counters_Write_Bytes,Disk_IO_Counters_Read_Time,Disk_IO_Counters_Write_Time,Net_IO_Counters_Packet_Sent,Net_IO_Counters_Packets_Recv,Net_IO_Counters_Bytes_Sent,Net_IO_Counters_Bytes_Recv,TTL,Category
3560,1552800763,172.217.15.106,3516116178,185,40,41440,16384,8192,Sun,Mar,1,32,42,76,0,0,21,55690165,18930856,12398740,0,45.5,23.8,144770,330188,2773129216,10900475904,141316,1519664,294689,702442,30218878,846121045,0,64,IoT_Attack
3561,1552800763,10.0.2.15,3516116178,135,71,56935,16384,8192,Sun,Mar,1,32,43,76,0,0,20,55690185,18930877,12398778,0,45.5,23.8,144770,330188,2773129216,10900475904,141316,1519664,294689,702442,30218878,846121045,0,64,IoT_Attack
3562,1552800763,10.0.2.15,3516116178,118,40,56965,16384,8192,Sun,Mar,1,32,43,76,0,0,20,55690203,18930901,12398820,0,45.5,23.8,144770,330188,2773129216,10900475904,141316,1519664,294689,702442,30218878,846121045,0,64,IoT_Attack
3563,1552800764,104.70.188.116,3516116178,68,40,14696,16384,8192,Sun,Mar,1,32,43,76,0,0,20,55690231,18930930,12398861,0,45.5,23.8,144770,330188,2773129216,10900475904,141316,1519664,294689,702442,30218878,846121045,0,64,IoT_Attack
3564,1552800764,104.70.188.116,3516116178,96,40,14695,16384,8192,Sun,Mar,1,32,43,76,0,0,21,55690247,18930951,12398888,0,45.5,23.8,144770,330188,2773129216,10900475904,141316,1519664,294689,702442,30218878,846121045,0,64,IoT_Attack
3565,1552800764,172.217.15.106,3516116178,94,40,41437,16384,8192,Sun,Mar,1,32,44,76,0,0,20,55690275,18930991,12398937,0,45.5,23.8,144770,330188,2773129216,10900475904,141316,1519664,294689,702442,30218878,846121045,0,64,IoT_Attack
3566,1552800764,10.0.2.15,3516116178,177,40,6141,16384,8192,Sun,Mar,1,32,44,76,0,0,22,55690308,18931026,12398976,0,45.5,23.8,144770,330188,2773129216,10900475904,141316,1519664,294689,702442,30218878,846121045,0,64,IoT_Attack
3567,1552800764,104.70.188.116,3516116178,173,71,14662,16384,8192,Sun,Mar,1,32,44,76,0,0,20,55690324,18931051,12399012,0,45.5,23.8,144770,330188,2773129216,10900475904,141316,1519664,294689,702442,30218878,846121045,0,64,IoT_Attack
3568,1552800765,10.0.2.15,3516116178,92,40,6863,16384,8192,Sun,Mar,1,32,44,76,0,0,20,55690344,18931081,12399048,0,45.5,23.8,144770,330188,2773129216,10900475904,141316,1519664,294689,702442,30218878,846121045,0,64,IoT_Attack
3569,1552800765,104.70.188.116,3516116178,101,40,14692,16384,8192,Sun,Mar,1,32,44,76,0,0,20,55690367,18931108,12399084,0,45.5,23.8,144770,330188,2773129216,10900475904,141316,1519664,294689,702442,30218878,846121045,0,64,IoT_Attack
3570,1552800765,10.0.2.15,3516116178,178,40,6862,16384,8192,Sun,Mar,1,32,45,76,0,0,22,55690394,18931144,12399126,0,45.5,23.8,144770,330188,2773129216,10900475904,141316,1519664,294689,702442,30218878,846121045,0,64,IoT_Attack
3571,1552800765,104.70.188.116,3516116178,107,40,31330,16384,8192,Sun,Mar,1,32,45,76,0,0,20,55690421,18931179,12399167,0,45.5,23.8,144770,330188,2773129216,10900475904,141316,1519664,294689,702442,30218878,846121045,0,255,IoT_Attack
3572,1552800792,10.0.2.15,3516116178,96,86,37361,16384,8192,Sun,Mar,1,33,12,76,0,0,20,55692279,18931968,12399991,0,45.5,23.8,144770,330188,2773129216,10900475904,141316,1519664,294693,702446,30219183,846121285,0,64,IoT_Attack
3573,1552800793,35.244.179.255,3516116178,150,40,34345,16384,8192,Sun,Mar,1,33,12,76,0,0,30,55692291,18931987,12400015,0,45.5,23.8,144770,330188,2773129216,10900475904,141316,1519664,294693,702446,30219183,846121285,0,64,IoT_Attack
3574,1552800793,10.0.2.15,3516116178,55,71,37375,16384,8192,Sun,Mar,1,33,12,76,0,0,20,55692313,18932016,12400051,0,45.5,23.8,144770,330188,2773129216,10900475904,141316,1519664,294693,702446,30219183,846121285,0,64,IoT_Attack
3575,1552800793,35.244.179.255,3516116178,180,40,34344,16384,8192,Sun,Mar,1,33,13,76,0,0,20,55692342,18932043,12400092,0,45.5,23.8,144770,330188,2773129216,10900475904,141316,1519664,294693,702446,30219183,846121285,0,64,IoT_Attack
3576,1552800793,10.0.2.15,3516116178,111,40,37405,16384,8192,Sun,Mar,1,33,13,76,0,0,51,55692359,18932071,12400134,0,45.5,23.8,144770,330188,2773129216,10900475904,141316,1519664,294693,702446,30219183,846121285,0,64,IoT_Attack
3577,1552800794,35.244.179.255,3516116178,60,40,34343,16384,8192,Sun,Mar,1,33,13,76,0,0,20,55692371,18932087,12400161,0,45.5,23.8,144770,330188,2773129216,10900475904,141316,1519664,294693,702446,30219183,846121285,0,64,IoT_Attack
3578,1552800794,35.244.179.255,3516116178,66,40,34342,16384,8192,Sun,Mar,1,33,13,76,0,0,20,55692399,18932120,12400208,0,45.5,23.8,144770,330188,2773129216,10900475904,141316,1519664,294693,702446,30219183,846121285,0,64,IoT_Attack
3579,1552800794,10.0.2.15,3516116178,153,40,12106,16384,8192,Sun,Mar,1,33,14,76,0,0,20,55692426,18932148,12400248,0,45.5,23.8,144770,330188,2773129216,10900475904,141316,1519664,294693,702446,30219183,846121285,0,64,IoT_Attack
3582,1552800821,10.0.2.15,3516116178,164,60,4766,16384,8192,Sun,Mar,1,33,41,76,0,0,20,55694473,18932935,12400981,0,45.5,23.8,144770,330191,2773129216,10900504576,141316,1519672,294703,702456,30220014,846122163,0,64,IoT_Attack
3583,1552800822,35.222.85.5,3516116178,91,44,58673,16384,8192,Sun,Mar,1,33,41,76,0,0,20,55694545,18932957,12401018,0,45.5,23.8,144770,330191,2773129216,10900504576,141316,1519672,294703,702456,30220014,846122163,0,64,IoT_Attack
3584,1552800822,10.0.2.15,3516116178,108,40,4785,16384,8192,Sun,Mar,1,33,41,76,0,0,20,55694568,18932974,12401051,0,45.5,23.8,144770,330191,2773129216,10900504576,141316,1519672,294703,702456,30220014,846122163,0,64,IoT_Attack
3585,1552800822,10.0.2.15,3516116178,78,127,4697,16384,8192,Sun,Mar,1,33,41,76,0,0,20,55694586,18932990,12401082,0,45.5,23.8,144770,330191,2773129216,10900504576,141316,1519672,294703,702456,30220014,846122163,0,64,IoT_Attack
3586,1552800822,35.222.85.5,3516116178,150,40,58676,16384,8192,Sun,Mar,1,33,42,76,0,0,20,55694617,18933016,12401115,0,45.5,23.8,144770,330191,2773129216,10900504576,141316,1519672,294703,702456,30220014,846122163,0,64,IoT_Attack
3587,1552800822,35.222.85.5,3516116178,154,188,58527,16384,8192,Sun,Mar,1,33,42,76,0,0,20,55694635,18933036,12401144,0,45.5,23.8,144770,330191,2773129216,10900504576,141316,1519672,294703,702456,30220014,846122163,0,64,IoT_Attack
3588,1552800823,10.0.2.15,3516116178,176,40,4783,16384,8192,Sun,Mar,1,33,42,76,0,0,20,55694651,18933053,12401176,0,45.5,23.8,144770,330191,2773129216,10900504576,141316,1519672,294703,702456,30220014,846122163,0,64,IoT_Attack
3589,1552800823,35.222.85.5,3516116178,176,40,58674,16384,8192,Sun,Mar,1,33,42,76,0,0,20,55694673,18933071,12401207,0,45.5,23.8,144770,330191,2773129216,10900504576,141316,1519672,294703,702456,30220014,846122163,0,64,IoT_Attack
3590,1552800823,10.0.2.15,3522499156,190,40,4782,16384,8192,Sun,Mar,1,33,43,76,0,0,20,55694691,18933086,12401238,0,45.5,23.8,144770,330191,2773129216,10900504576,141316,1519672,294703,702456,30220014,846122163,0,64,IoT_Attack
3591,1552800823,35.222.85.5,3522499156,137,40,58673,16384,8192,Sun,Mar,1,33,43,76,0,0,20,55694730,18933104,12401267,0,45.5,23.8,144770,330191,2773129216,10900504576,141316,1519672,294703,702456,30220014,846122163,0,64,IoT_Attack
3592,1552800880,10.0.2.15,3522499156,94,84,19765,16384,8192,Sun,Mar,1,34,39,76,0,0,19,55699632,18934704,12402753,0,45.5,23.8,144770,330194,2773129216,10900520960,141316,1519672,294711,702463,30220881,846123209,0,64,IoT_Attack
3593,1552800880,10.0.2.15,3522499156,51,84,19764,16384,8192,Sun,Mar,1,34,39,76,1,0,20,55699666,18934737,12402801,0,45.5,23.8,144770,330194,2773129216,10900520960,141316,1519672,294718,702470,30222772,846126977,0,64,IoT_Attack
3594,1552800880,10.195.6.40,3522499156,150,216,19566,16384,8192,Sun,Mar,1,34,40,76,0,0,20,55699730,18934773,12402855,0,45.5,23.8,144770,330194,2773129216,10900520960,141316,1519672,294719,702472,30222832,846127375,0,64,IoT_Attack
3595,1552800880,10.195.6.40,3522499156,91,120,19661,16384,8192,Sun,Mar,1,34,40,76,0,0,21,55699777,18934798,12402889,0,45.5,23.8,144770,330194,2773129216,10900520960,141316,1519672,294719,702472,30222832,846127375,0,64,IoT_Attack
3596,1552800881,10.0.2.15,3522499156,90,79,19762,16384,8192,Sun,Mar,1,34,40,76,1,0,18,55699842,18934855,12402967,0,45.5,23.8,144770,330197,2773129216,10900574208,141316,1519684,294719,702472,30222832,846127375,0,64,IoT_Attack
3597,1552800881,10.195.6.40,3522499156,155,164,19616,16384,8192,Sun,Mar,1,34,40,76,0,0,20,55699868,18934873,12402993,0,45.5,23.8,144770,330197,2773129216,10900574208,141316,1519684,294719,702472,30222832,846127375,0,64,IoT_Attack
3598,1552800881,10.0.2.15,3522499156,74,60,41516,16384,8192,Sun,Mar,1,34,40,76,0,0,20,55699888,18934891,12403022,0,45.5,23.8,144770,330197,2773129216,10900574208,141316,1519684,294719,702472,30222832,846127375,0,64,IoT_Attack
3599,1552800881,52.89.170.53,3522499156,71,44,32638,16384,8192,Sun,Mar,1,34,41,76,0,0,20,55699918,18934910,12403053,0,45.5,23.8,144770,330197,2773129216,10900574208,141316,1519684,294719,702472,30222832,846127375,0,64,IoT_Attack
3600,1552800881,10.0.2.15,3522499156,61,40,41535,16384,8192,Sun,Mar,1,34,41,76,0,0,20,55699951,18934937,12403103,0,45.5,23.8,144770,330197,2773129216,10900574208,141316,1519684,294719,702472,30222832,846127375,0,64,IoT_Attack
3601,1552800882,10.0.2.15,3522499156,157,557,41017,16384,8192,Sun,Mar,1,34,41,76,0,0,20,55699971,18934957,12403137,0,45.5,23.8,144770,330197,2773129216,10900574208,141316,1519684,294719,702472,30222832,846127375,0,64,IoT_Attack
3602,1552800882,52.89.170.53,3522499156,157,40,32641,16384,8192,Sun,Mar,1,34,41,76,0,0,20,55699989,18934973,12403166,0,45.5,23.8,144770,330197,2773129216,10900574208,141316,1519684,294719,702472,30222832,846127375,0,64,IoT_Attack
3603,1552800882,52.89.170.53,3522499156,142,1328,31352,16384,8192,Sun,Mar,1,34,41,76,0,0,20,55700009,18934989,12403195,0,45.5,23.8,144770,330197,2773129216,10900574208,141316,1519684,294719,702472,30222832,846127375,0,64,IoT_Attack
3604,1552800882,10.0.2.15,3522499156,50,40,41533,16384,8192,Sun,Mar,1,34,42,76,0,0,20,55700036,18935007,12403223,0,45.5,23.8,144770,330197,2773129216,10900574208,141316,1519684,294719,702472,30222832,846127375,0,64,IoT_Attack
3605,1552800882,52.89.170.53,3522499156,59,1328,31351,16384,8192,Sun,Mar,1,34,42,76,0,0,20,55700057,18935023,12403252,0,45.5,23.8,144770,330197,2773129216,10900574208,141316,1519684,294719,702472,30222832,846127375,0,64,IoT_Attack
3606,1552800883,10.0.2.15,3522499156,164,40,41532,16384,8192,Sun,Mar,1,34,42,76,0,0,20,55700085,18935055,12403292,0,45.5,23.8,144770,330197,2773129216,10900574208,141316,1519684,294719,702472,30222832,846127375,0,64,IoT_Attack
3607,1552800883,52.89.170.53,3522499156,80,830,31848,16384,8192,Sun,Mar,1,34,42,76,0,0,20,55700103,18935070,12403321,0,45.5,23.8,144770,330197,2773129216,10900574208,141316,1519684,294719,702472,30222832,846127375,0,64,IoT_Attack
3608,1552800883,10.0.2.15,3522499156,86,40,41531,16384,8192,Sun,Mar,1,34,42,76,0,0,20,55700123,18935086,12403347,0,45.5,23.8,144770,330197,2773129216,10900574208,141316,1519684,294719,702472,30222832,846127375,0,64,IoT_Attack
3609,1552800883,10.0.2.15,3522499156,92,166,41404,16384,8192,Sun,Mar,1,34,43,76,0,0,20,55700212,18935111,12403378,0,45.5,23.8,144770,330197,2773129216,10900574208,141316,1519684,294719,702472,30222832,846127375,0,64,IoT_Attack
3610,1552800883,52.89.170.53,3522499156,179,40,32637,16384,8192,Sun,Mar,1,34,43,76,0,0,20,55700409,18935146,12403410,0,45.5,23.8,144770,330197,2773129216,10900574208,141316,1519684,294719,702472,30222832,846127375,0,64,IoT_Attack
3611,1552800884,10.0.2.15,3522499156,83,886,40683,16384,8192,Sun,Mar,1,34,43,76,0,0,20,55700543,18935170,12403439,0,45.5,23.8,144770,330197,2773129216,10900574208,141316,1519684,294719,702472,30222832,846127375,0,64,IoT_Attack
3612,1552800884,52.89.170.53,3522499156,112,40,32636,16384,8192,Sun,Mar,1,34,43,76,0,0,20,55700559,18935184,12403468,0,45.5,23.8,144770,330197,2773129216,10900574208,141316,1519684,294719,702472,30222832,846127375,0,64,IoT_Attack
3613,1552800884,52.89.170.53,3522499156,185,91,32584,16384,8192,Sun,Mar,1,34,43,76,1,0,20,55700579,18935206,12403499,0,45.5,23.8,144770,330197,2773129216,10900574208,141316,1519684,294719,702472,30222832,846127375,0,64,IoT_Attack
3614,1552800884,52.89.170.53,3522499156,170,279,32395,16384,8192,Sun,Mar,1,34,44,76,0,0,20,55700608,18935224,12403529,0,45.5,23.8,144770,330197,2773129216,10900574208,141316,1519684,294719,702472,30222832,846127375,0,64,IoT_Attack
3615,1552800884,10.0.2.15,3522499156,118,40,41528,16384,8192,Sun,Mar,1,34,44,76,0,0,20,55700640,18935244,12403562,0,45.5,23.8,144770,330197,2773129216,10900574208,141316,1519684,294719,702472,30222832,846127375,0,64,IoT_Attack
3616,1552800890,10.0.2.15,3522499156,89,40,41527,16384,8192,Sun,Mar,1,34,50,76,0,0,20,55701234,18935467,12403769,0,45.5,23.8,144770,330199,2773129216,10900619264,141316,1519684,294720,702473,30222892,846127435,0,64,IoT_Attack
3617,1552800890,52.89.170.53,3522499156,193,40,32633,16384,8192,Sun,Mar,1,34,50,76,0,0,21,55701264,18935494,12403805,0,45.5,23.8,144770,330199,2773129216,10900619264,141316,1519684,294720,702473,30222892,846127435,0,64,IoT_Attack
3618,1552800900,10.0.2.15,3522499156,194,40,41526,16384,8192,Sun,Mar,1,35,0,76,1,0,20,55708261,18936176,12404188,0,45.5,23.8,144770,330201,2773129216,10900652032,141316,1519684,294721,702474,30222952,846127495,0,64,IoT_Attack
3619,1552800901,52.89.170.53,3522499156,155,40,32632,16384,8192,Sun,Mar,1,35,0,76,0,0,22,55708279,18936195,12404218,0,45.5,23.8,144770,330201,2773129216,10900652032,141316,1519684,294721,702474,30222952,846127495,0,64,IoT_Attack
3620,1552800910,10.0.2.15,3522499156,72,40,41525,16384,8192,Sun,Mar,1,35,10,76,0,0,21,55709791,18936598,12404586,0,45.5,23.8,144770,330203,2773129216,10900684800,141316,1519696,294722,702475,30223012,846127555,0,64,IoT_Attack
3621,1552800911,52.89.170.53,3522499156,156,40,32631,16384,8192,Sun,Mar,1,35,10,76,0,0,38,55709874,18936633,12404628,0,45.5,23.8,144770,330203,2773129216,10900684800,141316,1519696,294722,702475,30223012,846127555,0,64,IoT_Attack
3624,1552800921,10.0.2.15,3522499156,90,40,41524,16384,8192,Sun,Mar,1,35,20,76,0,0,20,55711292,18936976,12404922,0,45.5,23.8,144770,330214,2773129216,10900738048,141316,1519696,294724,702477,30223132,846127675,0,64,IoT_Attack
3625,1552800921,52.89.170.53,3522499156,166,40,32630,16384,8192,Sun,Mar,1,35,20,76,0,0,22,55711324,18937008,12404966,0,45.5,23.8,144770,330214,2773129216,10900738048,141316,1519696,294724,702477,30223132,846127675,0,64,IoT_Attack
3626,1552800931,10.0.2.15,3522499156,147,40,41523,16384,8192,Sun,Mar,1,35,30,76,0,0,20,55712733,18937362,12405262,0,45.5,23.8,144770,330214,2773129216,10900738048,141316,1519696,294725,702478,30223192,846127735,0,64,IoT_Attack
3627,1552800931,52.89.170.53,3522499156,54,40,32629,16384,8192,Sun,Mar,1,35,31,76,0,0,21,55712756,18937389,12405300,0,45.5,23.8,144770,330214,2773129216,10900738048,141316,1519696,294725,702478,30223192,846127735,0,64,IoT_Attack
3628,1552800938,10.0.2.15,3522499156,81,76,13119,16384,8192,Sun,Mar,1,35,37,76,0,0,20,55713435,18937671,12405606,0,45.5,23.8,144770,330214,2773129216,10900738048,141316,1519696,294726,702479,30223282,846127825,0,64,IoT_Attack
3629,1552800938,91.189.91.157,3522499156,197,76,42617,16384,8192,Sun,Mar,1,35,37,76,0,0,20,55713451,18937685,12405635,0,45.5,23.8,144770,330214,2773129216,10900738048,141316,1519696,294726,702479,30223282,846127825,0,64,IoT_Attack
3630,1552800941,52.89.170.53,3522499156,74,71,32596,16384,8192,Sun,Mar,1,35,41,76,0,0,20,55713587,18937782,12405750,0,45.5,23.8,144770,330214,2773129216,10900738048,141316,1519696,294729,702483,30223487,846128090,0,64,IoT_Attack
3631,1552800941,10.0.2.15,3522499156,142,71,41491,16384,8192,Sun,Mar,1,35,41,76,0,0,20,55713625,18937821,12405802,0,45.5,23.8,144770,330214,2773129216,10900738048,141316,1519696,294729,702483,30223487,846128090,0,64,IoT_Attack
3632,1552800941,10.0.2.15,3522499156,117,40,41521,16384,8192,Sun,Mar,1,35,41,76,0,0,20,55713641,18937842,12405828,0,45.5,23.8,144770,330214,2773129216,10900738048,141316,1519696,294729,702483,30223487,846128090,0,64,IoT_Attack
3633,1552800942,52.89.170.53,3522499156,168,40,32626,16384,8192,Sun,Mar,1,35,41,76,0,0,20,55713661,18937866,12405864,0,45.5,23.8,144770,330214,2773129216,10900738048,141316,1519696,294729,702483,30223487,846128090,0,64,IoT_Attack
3634,1552800942,52.89.170.53,3522499156,57,40,32625,16384,8192,Sun,Mar,1,35,41,76,0,0,20,55713679,18937882,12405898,0,45.5,23.8,144770,330214,2773129216,10900738048,141316,1519696,294729,702483,30223487,846128090,0,64,IoT_Attack
3635,1552800942,52.89.170.53,3522499156,165,40,32624,16384,8192,Sun,Mar,1,35,42,76,0,0,20,55713699,18937897,12405924,0,45.5,23.8,144770,330214,2773129216,10900738048,141316,1519696,294729,702483,30223487,846128090,0,64,IoT_Attack
3636,1552800942,10.0.2.15,3522499156,156,40,4879,16384,8192,Sun,Mar,1,35,42,76,0,0,20,55713729,18937914,12405953,0,45.5,23.8,144770,330214,2773129216,10900738048,141316,1519696,294729,702483,30223487,846128090,0,64,IoT_Attack
3637,1552801042,34.208.211.12,3522499156,93,71,26626,16384,8192,Sun,Mar,1,37,21,76,1,0,20,55751234,18950749,12411530,0,45.6,23.8,144770,330350,2773129216,10901757952,141316,1519980,294730,702485,30223576,846128235,0,64,IoT_Attack
3638,1552801042,10.0.2.15,3522499156,194,75,43743,16384,8192,Sun,Mar,1,37,21,76,0,0,20,55751250,18950770,12411565,0,45.6,23.8,144770,330350,2773129216,10901757952,141316,1519980,294730,702485,30223576,846128235,0,64,IoT_Attack
3639,1552801042,34.208.211.12,3522499156,113,40,26656,16384,8192,Sun,Mar,1,37,22,76,0,0,20,55751276,18950797,12411608,0,45.6,23.8,144770,330350,2773129216,10901757952,141316,1519980,294730,702485,30223576,846128235,0,64,IoT_Attack
3642,1552801120,10.0.2.15,3522499156,187,86,35293,16384,8192,Sun,Mar,1,38,40,76,0,0,37,55760761,18953266,12413481,0,45.6,23.8,144770,330371,2773129216,10901962752,141316,1520000,294737,702492,30224212,846128964,0,64,IoT_Attack
3643,1552801121,10.0.2.15,3522499156,184,86,35292,16384,8192,Sun,Mar,1,38,40,76,0,0,23,55760787,18953287,12413508,0,45.6,23.8,144770,330371,2773129216,10901962752,141316,1520000,294737,702492,30224212,846128964,0,64,IoT_Attack
3644,1552801121,10.195.6.40,3522499156,99,118,19640,16384,8192,Sun,Mar,1,38,40,76,0,0,29,55760815,18953298,12413534,0,45.6,23.8,144770,330371,2773129216,10901962752,141316,1520000,294737,702492,30224212,846128964,0,64,IoT_Attack
3645,1552801121,10.195.6.40,3522499156,162,147,19610,16384,8192,Sun,Mar,1,38,41,76,0,0,22,55760831,18953308,12413557,0,45.6,23.8,144770,330371,2773129216,10901962752,141316,1520000,294737,702492,30224212,846128964,0,64,IoT_Attack
3646,1552801121,10.0.2.15,3522499156,102,60,15712,16384,8192,Sun,Mar,1,38,41,76,0,0,20,55760861,18953336,12413594,0,45.6,23.8,144770,330371,2773129216,10901962752,141316,1520000,294742,702497,30224607,846129406,0,64,IoT_Attack
3647,1552801122,35.224.99.156,3522499156,113,44,54905,16384,8192,Sun,Mar,1,38,41,76,0,0,31,55760878,18953360,12413632,0,45.6,23.8,144770,330371,2773129216,10901962752,141316,1520000,294742,702497,30224607,846129406,0,64,IoT_Attack
3648,1552801122,10.0.2.15,3522499156,156,40,15731,16384,8192,Sun,Mar,1,38,41,76,0,0,20,55760904,18953385,12413674,0,45.6,23.8,144770,330371,2773129216,10901962752,141316,1520000,294742,702497,30224607,846129406,0,64,IoT_Attack
3649,1552801122,10.0.2.15,3522499156,66,127,15643,16384,8192,Sun,Mar,1,38,42,76,0,0,20,55760922,18953402,12413709,0,45.6,23.8,144770,330371,2773129216,10901962752,141316,1520000,294742,702497,30224607,846129406,0,64,IoT_Attack
3650,1552801122,35.224.99.156,3522499156,132,40,54908,16384,8192,Sun,Mar,1,38,42,76,0,0,20,55760942,18953418,12413742,0,45.6,23.8,144770,330371,2773129216,10901962752,141316,1520000,294742,702497,30224607,846129406,0,64,IoT_Attack
3651,1552801122,35.224.99.156,3522499156,194,188,54759,16384,8192,Sun,Mar,1,38,42,76,0,0,20,55760960,18953438,12413780,0,45.6,23.8,144770,330371,2773129216,10901962752,141316,1520000,294742,702497,30224607,846129406,0,64,IoT_Attack
3652,1552801123,10.0.2.15,3522499156,68,40,15729,16384,8192,Sun,Mar,1,38,42,76,0,0,20,55760991,18953468,12413835,0,45.6,23.8,144770,330371,2773129216,10901962752,141316,1520000,294742,702497,30224607,846129406,0,64,IoT_Attack
3653,1552801123,35.224.99.156,3522499156,136,40,54906,16384,8192,Sun,Mar,1,38,42,76,0,0,20,55761017,18953488,12413871,0,45.6,23.8,144770,330371,2773129216,10901962752,141316,1520000,294742,702497,30224607,846129406,0,64,IoT_Attack
3654,1552801123,10.0.2.15,3522499156,97,40,15728,16384,8192,Sun,Mar,1,38,43,76,0,0,20,55761033,18953506,12413912,0,45.6,23.8,144770,330371,2773129216,10901962752,141316,1520000,294742,702497,30224607,846129406,0,64,IoT_Attack
3655,1552801123,35.224.99.156,3522499156,81,40,54905,16384,8192,Sun,Mar,1,38,43,76,0,0,20,55761052,18953525,12413951,0,45.6,23.8,144770,330371,2773129216,10901962752,141316,1520000,294742,702497,30224607,846129406,0,64,IoT_Attack
3656,1552801305,10.0.2.15,3522499156,142,77,43740,16384,8192,Sun,Mar,1,41,45,76,0,0,20,55783574,18958959,12417980,0,45.6,23.8,144770,330396,2773129216,10902175744,141316,1520028,294743,702499,30224698,846129553,0,64,IoT_Attack
3657,1552801305,34.208.211.12,3522499156,83,40,26648,16384,8192,Sun,Mar,1,41,45,76,0,0,26,55783591,18958970,12418006,0,45.6,23.8,144770,330396,2773129216,10902175744,141316,1520028,294744,702499,30224758,846129553,0,64,IoT_Attack
3658,1552801306,34.208.211.12,3522499156,166,73,26614,16384,8192,Sun,Mar,1,41,45,76,0,0,21,55783613,18958987,12418036,0,45.6,23.8,144770,330396,2773129216,10902175744,141316,1520028,294744,702499,30224758,846129553,0,64,IoT_Attack
3659,1552801306,10.0.2.15,3522499156,107,40,43776,16384,8192,Sun,Mar,1,41,46,76,0,0,22,55783645,18959001,12418057,0,45.6,23.8,144770,330396,2773129216,10902175744,141316,1520028,294744,702499,30224758,846129553,0,64,IoT_Attack
3660,1552801342,34.208.211.12,3522499156,80,71,26615,16384,8192,Sun,Mar,1,42,21,76,0,0,20,55788147,18961238,12419284,0,45.6,23.8,144770,330465,2773129216,10902679552,141316,1520052,294746,702501,30224907,846129698,4.5,64,IoT_Attack
3661,1552801342,10.0.2.15,3522499156,132,40,43775,16384,8192,Sun,Mar,1,42,21,76,0,0,25,55788166,18961253,12419312,0,45.6,23.8,144770,330465,2773129216,10902679552,141316,1520052,294746,702501,30224907,846129698,0,64,IoT_Attack
3662,1552801342,10.0.2.15,3522499156,94,75,43739,16384,8192,Sun,Mar,1,42,22,76,0,0,44,55788195,18961269,12419338,0,45.6,23.8,144770,330465,2773129216,10902679552,141316,1520052,294746,702501,30224907,846129698,0,64,IoT_Attack
3663,1552801342,34.208.211.12,3522499156,67,40,26645,16384,8192,Sun,Mar,1,42,22,76,0,0,91,55788224,18961296,12419368,0,45.6,23.8,144770,330465,2773129216,10902679552,141316,1520052,294746,702501,30224907,846129698,0,64,IoT_Attack
3664,1552801421,10.0.2.15,3522499156,79,60,51702,16384,8192,Sun,Mar,1,43,41,76,0,1,20,55794150,18963461,12421077,0,45.6,23.8,144770,330480,2773129216,10902749184,141316,1520052,294755,702510,30225678,846130516,0,64,IoT_Attack
3665,1552801422,35.222.85.5,3522499156,138,44,58633,16384,8192,Sun,Mar,1,43,41,76,0,0,22,55794167,18963485,12421114,0,45.6,23.8,144770,330480,2773129216,10902749184,141316,1520052,294755,702510,30225678,846130516,0,64,IoT_Attack
3666,1552801422,10.0.2.15,3522499156,165,40,51721,16384,8192,Sun,Mar,1,43,41,76,0,0,62,55794186,18963499,12421137,0,45.6,23.8,144770,330480,2773129216,10902749184,141316,1520052,294755,702510,30225678,846130516,0,64,IoT_Attack
3667,1552801422,10.0.2.15,3522499156,110,127,51633,16384,8192,Sun,Mar,1,43,42,76,0,1,20,55794225,18963530,12421165,0,45.6,23.8,144770,330480,2773129216,10902749184,141316,1520052,294755,702510,30225678,846130516,0,64,IoT_Attack
3668,1552801422,35.222.85.5,3522499156,122,40,58636,16384,8192,Sun,Mar,1,43,42,76,0,0,36,55794245,18963543,12421189,0,45.6,23.8,144770,330480,2773129216,10902749184,141316,1520052,294755,702510,30225678,846130516,0,64,IoT_Attack
3669,1552801423,35.222.85.5,3522499156,72,188,58487,16384,8192,Sun,Mar,1,43,42,76,0,0,20,55794260,18963563,12421217,0,45.6,23.8,144770,330480,2773129216,10902749184,141316,1520052,294755,702510,30225678,846130516,0,64,IoT_Attack
3670,1552801423,10.0.2.15,3522499156,190,40,51719,16384,8192,Sun,Mar,1,43,42,76,0,0,20,55794278,18963583,12421255,0,45.6,23.8,144770,330480,2773129216,10902749184,141316,1520052,294755,702510,30225678,846130516,0,64,IoT_Attack
3671,1552801423,35.222.85.5,3522499156,180,40,58634,16384,8192,Sun,Mar,1,43,43,76,0,0,20,55794298,18963609,12421294,0,45.6,23.8,144770,330480,2773129216,10902749184,141316,1520052,294755,702510,30225678,846130516,0,64,IoT_Attack
3672,1552801423,10.0.2.15,3522499156,150,40,51718,16384,8192,Sun,Mar,1,43,43,76,0,0,20,55794336,18963643,12421344,0,45.6,23.8,144770,330480,2773129216,10902749184,141316,1520052,294755,702510,30225678,846130516,0,64,IoT_Attack
